-15.561,135.778,343.8,2018-09-22 00:00:00,09/22/18 - 343.8 - D
-15.563,135.79,348.1,2018-09-22 00:00:00,09/22/18 - 348.1 - D
-15.564,135.801,345.8,2018-09-22 00:00:00,09/22/18 - 345.8 - D
-15.566,135.813,354.5,2018-09-22 00:00:00,09/22/18 - 354.5 - D
-15.568,135.825,382.4,2018-09-22 00:00:00,09/22/18 - 382.4 - D
-15.57,135.836,355.9,2018-09-22 00:00:00,09/22/18 - 355.9 - D
-15.572,135.848,332.4,2018-09-22 00:00:00,09/22/18 - 332.4 - D
-15.574,135.859,345.8,2018-09-22 00:00:00,09/22/18 - 345.8 - D
-15.558,135.694,362.7,2018-09-22 00:00:00,09/22/18 - 362.7 - D
-15.559,135.706,415.3,2018-09-22 00:00:00,09/22/18 - 415.3 - D
-15.561,135.718,347.9,2018-09-22 00:00:00,09/22/18 - 347.9 - D
-15.571,135.776,340.5,2018-09-22 00:00:00,09/22/18 - 340.5 - D
-15.572,135.788,332.8,2018-09-22 00:00:00,09/22/18 - 332.8 - D
-15.558,135.7,391.7,2018-09-22 00:00:00,09/22/18 - 391.7 - D
-15.56,135.712,379.2,2018-09-22 00:00:00,09/22/18 - 379.2 - D
-15.569,135.77,338.0,2018-09-22 00:00:00,09/22/18 - 338.0 - D
-15.571,135.782,337.7,2018-09-22 00:00:00,09/22/18 - 337.7 - D
-15.573,135.794,327.3,2018-09-22 00:00:00,09/22/18 - 327.3 - D
-15.568,135.698,343.2,2018-09-22 00:00:00,09/22/18 - 343.2 - D
-15.57,135.71,355.0,2018-09-22 00:00:00,09/22/18 - 355.0 - D
-15.572,135.722,342.9,2018-09-22 00:00:00,09/22/18 - 342.9 - D
-15.598,135.884,372.9,2018-09-22 00:00:00,09/22/18 - 372.9 - D
-15.6,135.896,359.7,2018-09-22 00:00:00,09/22/18 - 359.7 - D
-15.582,135.72,336.0,2018-09-22 00:00:00,09/22/18 - 336.0 - D
-15.61,135.894,336.0,2018-09-22 00:00:00,09/22/18 - 336.0 - D
-15.616,135.928,333.9,2018-09-22 00:00:00,09/22/18 - 333.9 - D
-15.596,135.742,338.7,2018-09-22 00:00:00,09/22/18 - 338.7 - D
-15.598,135.754,339.1,2018-09-22 00:00:00,09/22/18 - 339.1 - D
-15.599,135.765,341.4,2018-09-22 00:00:00,09/22/18 - 341.4 - D
-15.603,135.788,352.4,2018-09-22 00:00:00,09/22/18 - 352.4 - D
-15.605,135.8,355.1,2018-09-22 00:00:00,09/22/18 - 355.1 - D
-15.626,135.927,331.5,2018-09-22 00:00:00,09/22/18 - 331.5 - D
-15.592,135.658,382.4,2018-09-22 00:00:00,09/22/18 - 382.4 - D
-15.606,135.74,342.4,2018-09-22 00:00:00,09/22/18 - 342.4 - D
-15.608,135.752,341.5,2018-09-22 00:00:00,09/22/18 - 341.5 - D
-15.604,135.668,350.4,2018-09-22 00:00:00,09/22/18 - 350.4 - D
-15.606,135.68,339.7,2018-09-22 00:00:00,09/22/18 - 339.7 - D
-15.621,135.773,345.0,2018-09-22 00:00:00,09/22/18 - 345.0 - D
-15.628,135.688,335.7,2018-09-22 00:00:00,09/22/18 - 335.7 - D
-15.638,135.686,339.8,2018-09-22 00:00:00,09/22/18 - 339.8 - D
-15.648,135.685,334.6,2018-09-22 00:00:00,09/22/18 - 334.6 - D
-15.658,135.689,337.8,2018-09-22 00:00:00,09/22/18 - 337.8 - D
-16.067,136.714,344.0,2018-09-22 00:00:00,09/22/18 - 344.0 - D
-16.078,136.722,331.3,2018-09-22 00:00:00,09/22/18 - 331.3 - D
-16.033,135.915,335.7,2018-09-22 00:00:00,09/22/18 - 335.7 - D
-16.051,135.9,337.7,2018-09-22 00:00:00,09/22/18 - 337.7 - D
-17.365,145.334,316.0,2018-09-22 00:00:00,09/22/18 - 316.0 - D
-16.051,135.893,338.7,2018-09-22 00:00:00,09/22/18 - 338.7 - D
-17.364,145.348,319.3,2018-09-22 00:00:00,09/22/18 - 319.3 - D
-16.173,135.89,326.9,2018-09-22 00:00:00,09/22/18 - 326.9 - D
-16.175,135.901,327.5,2018-09-22 00:00:00,09/22/18 - 327.5 - D
-16.207,135.849,345.4,2018-09-22 00:00:00,09/22/18 - 345.4 - D
-16.209,135.86,343.3,2018-09-22 00:00:00,09/22/18 - 343.3 - D
-16.211,135.872,332.9,2018-09-22 00:00:00,09/22/18 - 332.9 - D
-16.217,135.847,336.5,2018-09-22 00:00:00,09/22/18 - 336.5 - D
-16.219,135.859,355.5,2018-09-22 00:00:00,09/22/18 - 355.5 - D
-16.221,135.87,339.8,2018-09-22 00:00:00,09/22/18 - 339.8 - D
-16.663,138.133,357.2,2018-09-22 00:00:00,09/22/18 - 357.2 - D
-16.669,138.113,326.0,2018-09-22 00:00:00,09/22/18 - 326.0 - D
-16.67,138.123,326.2,2018-09-22 00:00:00,09/22/18 - 326.2 - D
-16.672,138.132,334.9,2018-09-22 00:00:00,09/22/18 - 334.9 - D
-16.68,138.125,329.0,2018-09-22 00:00:00,09/22/18 - 329.0 - D
-16.928,138.615,351.6,2018-09-22 00:00:00,09/22/18 - 351.6 - D
-16.929,138.624,361.8,2018-09-22 00:00:00,09/22/18 - 361.8 - D
-16.937,138.617,344.0,2018-09-22 00:00:00,09/22/18 - 344.0 - D
-16.939,138.626,347.3,2018-09-22 00:00:00,09/22/18 - 347.3 - D
-16.946,138.673,328.6,2018-09-22 00:00:00,09/22/18 - 328.6 - D
-17.01,138.672,337.3,2018-09-22 00:00:00,09/22/18 - 337.3 - D
-17.011,138.682,338.9,2018-09-22 00:00:00,09/22/18 - 338.9 - D
-16.758,136.843,326.2,2018-09-22 00:00:00,09/22/18 - 326.2 - D
-16.789,136.796,338.7,2018-09-22 00:00:00,09/22/18 - 338.7 - D
-16.79,136.806,344.2,2018-09-22 00:00:00,09/22/18 - 344.2 - D
-16.792,136.817,328.0,2018-09-22 00:00:00,09/22/18 - 328.0 - D
-15.91,130.794,331.8,2018-09-22 00:00:00,09/22/18 - 331.8 - D
-17.236,138.771,331.7,2018-09-22 00:00:00,09/22/18 - 331.7 - D
-17.237,138.781,330.6,2018-09-22 00:00:00,09/22/18 - 330.6 - D
-15.912,130.787,331.1,2018-09-22 00:00:00,09/22/18 - 331.1 - D
-15.916,130.812,326.3,2018-09-22 00:00:00,09/22/18 - 326.3 - D
-15.931,130.81,321.7,2018-09-22 00:00:00,09/22/18 - 321.7 - D
-16.881,135.577,325.7,2018-09-22 00:00:00,09/22/18 - 325.7 - D
-16.891,135.575,327.8,2018-09-22 00:00:00,09/22/18 - 327.8 - D
-16.129,130.808,331.1,2018-09-22 00:00:00,09/22/18 - 331.1 - D
-16.144,130.805,361.1,2018-09-22 00:00:00,09/22/18 - 361.1 - D
-16.148,130.831,332.0,2018-09-22 00:00:00,09/22/18 - 332.0 - D
-16.213,130.76,328.0,2018-09-22 00:00:00,09/22/18 - 328.0 - D
-16.217,130.785,323.3,2018-09-22 00:00:00,09/22/18 - 323.3 - D
-15.7,127.923,343.3,2018-09-22 00:00:00,09/22/18 - 343.3 - D
-15.709,127.969,323.7,2018-09-22 00:00:00,09/22/18 - 323.7 - D
-16.182,130.435,334.5,2018-09-22 00:00:00,09/22/18 - 334.5 - D
